name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peterborough,2020-09-21,22.6,8.9,15.4,22.6,8.4,15.4,11.5,79.3,0.011,100,4.17,rain,,0,,10.6,306.1,1017.5,28,21.6,161,14,6,,2020-09-21T06:45:46,2020-09-21T19:01:04,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-09-22,24.9,11.9,17.5,24.9,11.9,17.5,12.2,74.2,0,0,0,,,,48.2,29.7,223.6,1008.2,23.3,20.1,155.7,13.4,6,,2020-09-22T06:47:27,2020-09-22T18:58:41,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-09-23,17.3,10.1,14.4,17.3,10.1,14.4,12.8,90.2,5.856,100,29.17,rain,,0.5,,26.6,227.7,998.7,80.9,18.2,58.3,5,2,,2020-09-23T06:49:08,2020-09-23T18:56:18,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-09-24,14.3,7,10.3,14.3,4.1,8.8,7,81,1.693,100,12.5,rain,,0,55.4,29.3,226,994.7,64,39.5,113,9.7,5,,2020-09-24T06:50:49,2020-09-24T18:53:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-09-25,13.5,8.4,10.1,13.5,4.4,8.1,5.5,74.8,6.343,100,16.67,rain,,1.5,70.6,48.6,318.4,1000.3,74.2,32.7,89.3,7.6,3,,2020-09-25T06:52:31,2020-09-25T18:51:33,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-09-26,11.2,5.8,9.1,11.2,1.6,7,4.3,72.1,0.159,100,8.33,rain,,,59.4,34.4,323.8,1010.3,67.5,30.6,60.8,5.3,2,,2020-09-26T06:54:12,2020-09-26T18:49:10,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-09-27,13.2,9.8,11,13.2,6.2,9.7,6.9,76.1,0.039,100,8.33,rain,,,57.6,34.2,340.2,1012.9,94.4,26.9,81.8,7.2,3,,2020-09-27T06:55:54,2020-09-27T18:46:48,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-09-28,16,6.8,11.4,16,4.4,10.4,7,75.7,0,0,0,,,,,19.7,290.8,1012.7,79.8,28.8,122.8,10.6,6,,2020-09-28T06:57:36,2020-09-28T18:44:26,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-09-29,15.7,10.4,13,15.7,10.4,13,11.4,90.9,1.741,100,8.33,rain,,0,,15.3,360,1014.6,78.9,13.8,71.1,6,4,,2020-09-29T06:59:19,2020-09-29T18:42:04,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03462099999,03391099999,03583035034,E7568,03379099999,03392099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-09-30,14.9,8.2,12,14.9,6.2,11.6,11,93.9,1.178,100,12.5,rain,,0,50,24.7,178.1,1006.3,67.6,13.2,49,4,2,,2020-09-30T07:01:01,2020-09-30T18:39:42,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-01,13.5,7.6,10.8,13.5,6,10.3,8.8,88.1,3.252,100,12.5,rain,,0.5,,16.7,244.2,996.6,62.6,25.3,86.5,7.4,4,,2020-10-01T07:02:44,2020-10-01T18:37:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-02,13.5,8.1,11.4,13.5,5.5,10.7,9.8,90.1,2.653,100,12.5,rain,,,48.2,32.3,53.4,992.1,87.2,21.5,36.7,3,2,,2020-10-02T07:04:27,2020-10-02T18:35:00,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-10-03,13.9,11.3,13.1,13.9,11.3,13.1,12.6,96.8,13.891,100,16.67,rain,,,46.4,29.8,50.4,987,91.7,13.8,13.9,1.3,1,,2020-10-03T07:06:10,2020-10-03T18:32:40,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-04,11.1,8.6,9.9,11.1,5.9,8.7,9.3,96.2,3.5,100,16.67,rain,,0,,19.6,134.4,980.3,84.4,18.6,48.5,3.9,2,,2020-10-04T07:07:53,2020-10-04T18:30:20,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-10-05,14.3,8.9,11.8,14.3,7.9,11.7,10.5,91.9,1.235,100,16.67,rain,,0.5,48.2,26.4,253.5,991.8,81.8,25.7,59.8,5.2,3,,2020-10-05T07:09:37,2020-10-05T18:28:00,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-06,15.1,8.2,11.5,15.1,6.1,10.8,9.6,88.8,4.473,100,16.67,rain,,0,46.4,30.1,250.2,995.4,61.5,36.2,75.6,6.6,3,,2020-10-06T07:11:21,2020-10-06T18:25:41,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-07,14.9,9.6,11.4,14.9,6.8,10.9,7.9,79.9,0,0,0,,,0,50,32.1,257.1,1009.7,70,34.3,95.6,8.2,4,,2020-10-07T07:13:05,2020-10-07T18:23:22,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-10-08,15.7,7.5,11.9,15.7,4.7,11.6,10.5,91.6,8.351,100,12.5,rain,,1,51.8,33,246.1,1009.5,79.6,28.5,38.6,3.2,1,,2020-10-08T07:14:50,2020-10-08T18:21:04,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-09,12.7,5.6,8.1,12.7,2.6,6.1,5.8,85.9,0.808,100,8.33,rain,,0,51.8,28.8,257.1,1016.8,53.8,34.8,64.2,5.6,3,,2020-10-09T07:16:35,2020-10-09T18:18:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-10,13.5,5.3,8.2,13.5,1.5,5.9,6.4,88.2,6.208,100,8.33,rain,,,53.6,32.6,273.4,1019.9,58.9,37,54.3,4.6,3,,2020-10-10T07:18:20,2020-10-10T18:16:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-10-11,12.6,6.8,9.4,12.6,4.1,8,6.5,82.8,0.817,100,8.33,rain,,0,,24.8,315,1024.4,65.6,43.7,86.8,7.5,4,,2020-10-11T07:20:05,2020-10-11T18:14:14,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,D3371,03560099999,03482099999,03469099999"
peterborough,2020-10-12,11.4,6.6,8.6,11.4,4.8,7.1,7.3,91.4,1.644,100,4.17,rain,,0,,24.4,225.5,1018.3,86.9,24,44.4,4,2,,2020-10-12T07:21:51,2020-10-12T18:11:58,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-10-13,11.8,7.4,9.1,11.8,4.9,7.4,7.2,88.2,0.444,100,12.5,rain,,0,,19.2,330.9,1010.6,71.6,27.3,68.9,6,3,,2020-10-13T07:23:37,2020-10-13T18:09:43,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-14,13.4,8,10,13.4,5.4,8.5,7.9,87.3,1.653,100,8.33,rain,,0,,28.2,36.4,1022.1,45.4,20.6,65.2,5.7,3,,2020-10-14T07:25:24,2020-10-14T18:07:29,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-15,12.4,7.1,9.1,12.4,4.2,7.3,6.6,84.5,0.736,100,16.67,rain,,0,,21.5,9.7,1025.6,69,32.3,74.4,6.5,3,,2020-10-15T07:27:10,2020-10-15T18:05:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-16,11.7,7.4,9.4,11.7,5,8.1,7.7,89.9,2.261,100,12.5,rain,,0,,19.7,16.1,1025.5,89.7,31.9,42.3,3.9,2,,2020-10-16T07:28:57,2020-10-16T18:03:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-17,11,7.8,9.4,11,5.4,8.1,7.8,89.8,0.081,100,12.5,rain,,0,,14.6,340.3,1022.8,89.1,26.6,49.3,4.2,2,,2020-10-17T07:30:45,2020-10-17T18:00:52,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-18,11.1,8.6,9.5,11.1,6.7,8.5,7.8,89.2,0.039,100,8.33,rain,,,,12.2,299.6,1023.2,97,29.3,42.4,3.7,2,,2020-10-18T07:32:33,2020-10-18T17:58:42,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-19,13.8,7.3,10.2,13.8,5.1,9.5,7.4,83.9,0,0,0,,,0,,23.3,172.8,1014.7,76,20,64.3,5.6,3,,2020-10-19T07:34:20,2020-10-19T17:56:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-20,16.5,10.3,13.4,16.5,10.3,13.4,10.7,84.1,0.274,100,8.33,rain,,0,48.2,25.6,173.4,1000.1,80.7,27.1,42.9,3.8,2,,2020-10-20T07:36:09,2020-10-20T17:54:23,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,03583035034,E7568,03379099999,03392099999,03577035046,03560099999,03377099999,03482099999,03469099999"
peterborough,2020-10-21,14,12.8,13.4,14,12.8,13.4,12.7,95.8,6.042,100,16.67,rain,,0,,23.4,196.5,995.8,87,15,21.3,1.7,1,,2020-10-21T07:37:57,2020-10-21T17:52:16,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-22,13.2,7.2,11,13.2,5.2,10.6,8.2,83.4,3.177,100,12.5,rain,,0,46.4,31.2,232.7,1005.5,66.6,36.7,61.4,5.2,3,,2020-10-22T07:39:46,2020-10-22T17:50:09,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-23,13.8,6.3,9.9,13.8,4.4,9.3,7.9,87.8,2.708,100,8.33,rain,,0,,29.1,224.2,1006.6,69.9,32.7,45.8,4,2,,2020-10-23T07:41:35,2020-10-23T17:48:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-24,15,5.1,10.4,15,2,9,8.5,88.7,0.932,100,8.33,rain,,0,64.8,38.8,193.1,999.5,69.2,29.3,28.4,2.4,1,,2020-10-24T07:43:25,2020-10-24T17:45:59,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-25,12.7,6.2,8.8,12.7,3.2,6.9,6.7,86.9,5.013,100,8.33,rain,,0,,29.9,205.4,994.1,36.5,37.1,52.4,4.6,3,,2020-10-25T06:45:14,2020-10-25T16:43:56,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-26,12.1,5.1,7.9,12.1,1.5,5.4,6.1,88.6,0.508,100,16.67,rain,,0,,30,229.7,995.2,27.3,28.5,56.5,5,3,,2020-10-26T06:47:04,2020-10-26T16:41:55,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-27,12.3,5.9,8.3,12.3,3,5.6,6.9,90.9,0.828,100,4.17,rain,,0,,28.1,212.5,995.7,47.4,21.3,25.4,2.2,1,,2020-10-27T06:48:54,2020-10-27T16:39:54,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-10-28,12,6.4,8.2,12,2.6,5.3,5.5,83.2,0.308,100,4.17,rain,,0,58.4,32,222.1,999.3,47.2,30.6,49.3,4.2,2,,2020-10-28T06:50:44,2020-10-28T16:37:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-10-29,14.3,6.5,10.4,14.3,2.8,8.9,8.6,88.7,1.515,100,8.33,rain,,,59.7,33.7,219.3,1008.3,71.6,22.4,21.7,1.8,1,,2020-10-29T06:52:35,2020-10-29T16:35:57,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-10-30,16.2,12.4,14.4,16.2,12.4,14.4,12.4,87.8,0.253,100,8.33,rain,,,57.6,34.2,222.5,1012.9,88.4,34.8,27.6,2.3,2,,2020-10-30T06:54:25,2020-10-30T16:34:01,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,C7079,D3371,03560099999,03482099999,03469099999"
peterborough,2020-10-31,14.1,9.3,12.5,14.1,6.6,11.9,10.2,86.3,2.122,100,16.67,rain,,,57.6,37.5,195.7,1008.6,79,26.2,20.8,1.8,1,,2020-10-31T06:56:16,2020-10-31T16:32:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-01,17.4,9.2,13.3,17.4,6.3,12.7,10.5,83.2,0.201,100,8.33,rain,,0,74.2,50,204.9,999.2,83.9,21.5,37.3,3.1,2,,2020-11-01T06:58:07,2020-11-01T16:30:13,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-11-02,16.9,7.5,13.1,16.9,3.5,12.1,8.7,75.2,0.561,100,12.5,rain,,0,77.8,50.4,229.2,1000.2,51.5,34.6,33.7,2.9,1,,2020-11-02T06:59:57,2020-11-02T16:28:21,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-03,8.7,3.6,6.1,5.3,0.1,2.9,3.8,85.3,4.216,100,8.33,rain,,0,50,30.6,249.4,1016.8,47.6,25.8,31.3,2.7,1,,2020-11-03T07:01:48,2020-11-03T16:26:31,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,F1446,03482099999,03469099999"
peterborough,2020-11-04,10.2,1.3,4.7,10.2,-2.7,2.1,3,89.8,0.019,100,4.17,"rain,snow",,0,,16.2,276,1032.5,11.2,19.6,39.6,3.4,2,,2020-11-04T07:03:39,2020-11-04T16:24:43,0.63,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-05,10.9,1.9,5.8,10.9,-1.2,3.9,4.4,91.3,0.029,100,4.17,rain,,0,,15.5,252.7,1037.6,64.6,14.6,55.7,4.8,3,,2020-11-05T07:05:30,2020-11-05T16:22:57,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"E7568,03577035046,03560099999,EGYD,EGXC,03469099999,03462099999,03391099999,03583035034,03379099999,EGYM,EGUN,03482099999,EGXT"
peterborough,2020-11-06,11.1,1.8,5.7,11.1,-0.4,4.5,4.3,91.1,0.166,100,8.33,rain,,0,,16.1,87.9,1030,41.1,9.8,37.7,3.1,2,,2020-11-06T07:07:20,2020-11-06T16:21:12,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-11-07,11.5,2.2,6.9,11.5,-0.4,5.6,6.1,94.8,0.043,100,12.5,rain,,,,14.5,78.8,1020.9,59.3,4.5,34.9,3.1,2,,2020-11-07T07:09:11,2020-11-07T16:19:29,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-11-08,11.8,9.2,10.5,11.8,7.9,9.9,10.3,99,0.53,100,12.5,rain,,0,,10.1,111.6,1018.3,91.4,1.1,18.5,1.7,1,,2020-11-08T07:11:01,2020-11-08T16:17:48,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-09,14.2,10.5,12.2,14.2,10.5,12.2,11.9,98.1,0.517,100,20.83,rain,,0,,10.7,142.4,1019.1,88.9,4,29.3,2.6,2,,2020-11-09T07:12:51,2020-11-09T16:16:09,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,03391099999,03583035034,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-11-10,13.9,7.4,11.1,13.9,5.4,10.7,10.4,95.7,1.231,100,8.33,rain,,0,,14.7,186.6,1022.2,60.2,14.7,25.9,2.1,1,,2020-11-10T07:14:41,2020-11-10T16:14:32,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-11,12.6,7,10.2,12.6,4.9,9.2,9.2,93.6,0.317,100,16.67,rain,,0,48.2,30.8,164.2,1015.9,72.7,19.7,27.7,2.4,2,,2020-11-11T07:16:30,2020-11-11T16:12:57,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-11-12,11.9,8,9.7,11.9,4.6,7.9,7.2,84.9,1.882,100,8.33,rain,,0,55.4,34.3,213,1010.7,50.4,31.8,29.6,2.5,2,,2020-11-12T07:18:19,2020-11-12T16:11:24,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-11-13,11.5,7.3,9.6,11.5,4.6,7.7,7.2,85.5,0.323,100,4.17,rain,,,61.2,26.7,200.1,1010,64.6,25,19.6,1.7,1,,2020-11-13T07:20:08,2020-11-13T16:09:54,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-14,14,7.5,11,14,5,10.1,9.9,92.5,1.361,100,45.83,rain,,,58.1,37.1,180.4,1004.7,81.5,18.1,10.6,0.9,1,,2020-11-14T07:21:56,2020-11-14T16:08:26,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-15,11.7,6.8,10,11.7,3.1,8.5,7.5,85,8.344,100,41.67,rain,,,72.2,40.9,207.2,993.1,52.8,27.3,23.8,2.2,2,,2020-11-15T07:23:43,2020-11-15T16:07:00,0,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-16,12.1,8.5,9.8,12.1,4.8,7.5,7.4,85.5,0.57,100,20.83,rain,,0,53.6,31.4,231.9,1008.7,73.5,28.5,20,1.7,1,,2020-11-16T07:25:30,2020-11-16T16:05:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E7568,03577035046,03560099999,EGYD,EGXC,03469099999,03462099999,03391099999,03583035034,03379099999,EGYM,03377099999,EGUN,03482099999,EGXT"
peterborough,2020-11-17,13.9,11.4,12.7,13.9,11.4,12.7,10.8,88,0.455,100,4.17,rain,,0,59.4,33.2,219.9,1016.9,87.1,38.2,54.9,4.5,2,,2020-11-17T07:27:16,2020-11-17T16:04:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-18,13.7,7.3,11.3,13.7,2.9,10.4,8.3,81.9,0.651,100,4.17,rain,,,61.2,39.6,214.8,1013,61.4,29.8,21.7,1.9,1,,2020-11-18T07:29:01,2020-11-18T16:02:56,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-19,8.7,0.5,6.3,5.3,-3.6,2.9,2.8,78.6,0.331,100,8.33,rain,,0,63,39.1,278.8,1024.1,61.3,43.1,22.3,2,1,,2020-11-19T07:30:46,2020-11-19T16:01:40,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-20,10.2,0.9,5.5,10.2,-2.2,2.5,4.6,93.6,0.437,100,16.67,rain,,0,,25.6,208.4,1030.5,77.9,21.6,20.8,1.6,1,,2020-11-20T07:32:29,2020-11-20T16:00:26,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-21,12.1,9.9,10.7,12.1,6.6,10.5,8.5,86.9,0.148,100,4.17,rain,,,59.4,38.1,230.9,1023,82.7,53.8,22.7,1.9,1,,2020-11-21T07:34:11,2020-11-21T15:59:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-22,9.6,2.8,6,7.3,-0.6,3.3,4.4,90.1,0.406,100,16.67,rain,,,,18.1,252.7,1025.2,25.4,36.3,22.4,1.8,1,,2020-11-22T07:35:52,2020-11-22T15:58:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-23,8.6,0.6,4.9,5.9,-3.3,1.4,3.7,92.6,0.177,100,8.33,"rain,snow",,0,50,29.8,214.2,1025.1,17.1,23,22,1.9,1,,2020-11-23T07:37:32,2020-11-23T15:57:02,0.27,"Snow, Rain",Clear conditions throughout the day with rain or snow in the morning and afternoon.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-24,10.6,7.6,9.3,10.6,4.5,7,7.3,87.9,0,0,0,,,0,,27.3,192,1014.9,64.4,37,26.6,2.5,1,,2020-11-24T07:39:11,2020-11-24T15:56:00,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-25,10.4,2.4,7.1,10.4,-0.6,4.4,6.5,96,0.372,100,4.17,rain,,,,20.1,227.2,1012,56.4,16.5,8,0.8,0,,2020-11-25T07:40:49,2020-11-25T15:55:00,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-26,8.7,0.6,3.3,8.7,-2.7,1.1,2.7,95.9,0.189,100,12.5,"rain,snow",,,,14.1,261.4,1020.8,46.2,7.7,20.9,1.6,1,,2020-11-26T07:42:24,2020-11-26T15:54:03,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-27,6.4,1.2,3.4,5.3,-1.6,1.4,2.1,91.4,0.048,100,8.33,rain,,0,,11.5,6.2,1019.5,71.1,17.8,16.3,1.2,1,,2020-11-27T07:43:59,2020-11-27T15:53:10,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-11-28,9,1.7,6.8,7.8,-1,4.7,6.2,95.9,0.114,100,8.33,rain,,,,16.5,71.7,1019.5,93.8,4.2,7.7,0.6,0,,2020-11-28T07:45:31,2020-11-28T15:52:19,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
