name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
edinburgh,2020-04-01,10.8,5,7.7,10.8,2.1,5,3.5,75.1,0.006,100,4.17,rain,0,0,50,30.6,258.2,1021.3,72.5,25.5,141.1,12.1,8,,2020-04-01T06:42:22,2020-04-01T19:51:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-02,10,2.5,7.6,10,-1.4,3.9,1.5,66.3,0.025,100,8.33,rain,0,0,79,36,262.8,1009.6,50.7,24.8,149.3,12.9,5,,2020-04-02T06:39:45,2020-04-02T19:53:58,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-03,8.7,1.2,5,5.8,-2.9,1.8,1.4,77.8,0.005,100,4.17,rain,0,0,,21.6,246.3,1012.7,72.9,25.1,70.2,6.1,3,,2020-04-03T06:37:09,2020-04-03T19:56:00,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-04,10.7,4.3,7.8,10.7,1.5,5.8,3.7,76.4,0.006,100,4.17,rain,0,0,46.4,28.7,214,1013.9,63.6,27.6,94,8.1,4,,2020-04-04T06:34:32,2020-04-04T19:58:02,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-05,18.9,7,12.9,18.9,4.7,12,3.7,55.4,0,0,0,,0,0,50,24.4,153.5,1007.4,70.6,26.3,128.5,10.9,6,,2020-04-05T06:31:56,2020-04-05T20:00:04,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-06,14.9,5.8,11.3,14.9,3.2,10.7,4.7,64.7,0.05,100,4.17,rain,0,0,63.1,38.5,229.4,1008.5,50.7,21.4,146.4,12.8,6,,2020-04-06T06:29:21,2020-04-06T20:02:06,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-07,14.6,2.6,8.6,14.6,0.1,7.3,2.4,67.5,0,0,0,,0,0,48.2,29.8,222,1025.6,43.2,20.8,175.1,15.2,6,,2020-04-07T06:26:46,2020-04-07T20:04:08,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-08,16,5.5,10.7,16,2.9,9.3,4.8,68.4,0,0,0,,0,0,51.8,27,248,1023.6,62.9,19.8,177.9,15.3,6,,2020-04-08T06:24:11,2020-04-08T20:06:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPF,03140099999,EGPH,03155099999,EGQL"
edinburgh,2020-04-09,9.8,5.2,7.4,7.8,1.9,5,5.8,89.4,0.256,100,12.5,rain,0,0,,19,60.9,1027.5,88.6,13,79.6,6.8,3,,2020-04-09T06:21:37,2020-04-09T20:08:12,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-10,13.2,4.9,8.8,13.2,3.4,8.4,6.9,88.7,0.006,100,4.17,rain,0,0,,11.1,40.6,1023.7,78.6,9.6,109,9.3,4,,2020-04-10T06:19:03,2020-04-10T20:10:14,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-11,16,7.5,12.4,16,7.5,12.3,7.2,73.2,0.239,100,8.33,rain,0,0,52,30.6,251.4,1018.9,65.7,20.7,164.2,14.2,7,,2020-04-11T06:16:30,2020-04-11T20:12:17,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-12,12.7,5.5,9.4,12.7,1.6,7.9,3.9,70.1,0.024,100,4.17,rain,0,0,59.4,31.4,47.5,1018.1,63.1,20.3,141.7,12.3,5,,2020-04-12T06:13:57,2020-04-12T20:14:19,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-13,8.5,1.3,5.4,7.5,-0.4,2.8,-3.3,54.1,0,0,0,,0,0,40.7,24,46.6,1031.5,71.5,19.2,142.2,12.5,6,,2020-04-13T06:11:25,2020-04-13T20:16:21,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-14,12.9,0.4,7,12.9,-3.3,5.1,0.3,64.4,0,0,0,,0,0,46.4,26.7,248.6,1026.6,54.1,17.7,179.1,15.7,6,,2020-04-14T06:08:54,2020-04-14T20:18:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999,E8716"
edinburgh,2020-04-15,15.8,4.7,9.5,15.8,0.7,7.6,4.8,74.1,0,0,0,,0,0,,26.5,247.5,1021,43.6,19.8,208.1,17.9,7,,2020-04-15T06:06:23,2020-04-15T20:20:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-16,10.3,1.2,6.7,10.3,1.2,5.5,3.9,83.7,0,0,0,,0,0,,24.7,67.1,1020.7,77.5,16.7,68.5,6,2,,2020-04-16T06:03:53,2020-04-16T20:22:28,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999,E8716"
edinburgh,2020-04-17,10,4.2,7.7,7.4,0.9,4.9,4.1,78.3,0,0,0,,0,0,,23.3,70.6,1022.4,83.2,16.7,64,5.6,2,,2020-04-17T06:01:23,2020-04-17T20:24:30,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,E8716"
edinburgh,2020-04-18,9.4,3.6,6.5,5.9,1.3,3.1,1.1,68.6,0,0,0,,0,0,,28.4,73.8,1022.7,84.3,20.6,203.3,17.7,7,,2020-04-18T05:58:55,2020-04-18T20:26:32,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-19,11.8,0.3,6.9,11.8,0,5.9,3.5,80.1,0,0,0,,0,0,,29.3,62.7,1025.4,58.1,19.2,227,19.7,7,,2020-04-19T05:56:27,2020-04-19T20:28:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-20,12.1,1.8,7.6,12.1,-0.4,6.3,3.6,77.5,0,0,0,,0,0,48.2,33.9,63.1,1027.4,35.7,21.4,230.9,20.1,8,,2020-04-20T05:54:00,2020-04-20T20:30:37,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-21,12.2,3.5,8.3,12.2,0.9,6.5,5.1,80.7,0,0,0,,0,0,50,32.2,64.1,1027.8,35,18.3,227.8,19.7,7,,2020-04-21T05:51:34,2020-04-21T20:32:39,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-22,12.9,4.9,8.8,12.9,3,7.5,6.2,84.4,0,0,0,,0,0,,24.9,68.4,1028.2,78.2,15,206.9,17.9,6,,2020-04-22T05:49:09,2020-04-22T20:34:41,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-23,13.3,6.4,9.2,13.3,4.9,8,5.7,79.7,0,0,0,,0,0,,16.5,58.4,1024.8,68.4,19.7,186.4,16,7,,2020-04-23T05:46:45,2020-04-23T20:36:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-24,15.3,0.5,7.9,15.3,0.5,7.1,4.2,80.2,0,0,0,,0,0,,24,51.7,1018.3,69.4,15.5,217,18.5,7,,2020-04-24T05:44:21,2020-04-24T20:38:45,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPF,EGPH,03155099999,EGQL"
edinburgh,2020-04-25,13.7,6,9.1,13.7,4.2,8.3,5.9,81.3,0,0,0,,0,0,,15.4,45.6,1014.6,77.6,10.6,202.1,17.5,7,,2020-04-25T05:41:59,2020-04-25T20:40:47,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-26,14.8,3.2,9.4,14.8,3.2,8.6,3.1,68.2,0,0,0,,0,0,51.8,22.3,268.4,1009.6,53,22.6,236.1,20.4,9,,2020-04-26T05:39:38,2020-04-26T20:42:49,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-27,12.9,1.9,7.5,12.9,-0.6,6.3,2.3,71.6,0.095,100,4.17,rain,0,0,27.7,24.3,55,1008.9,50.5,31.3,187.7,16.3,7,,2020-04-27T05:37:18,2020-04-27T20:44:50,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-04-28,11.7,3.8,7.7,11.7,2.7,6.6,2.7,72.5,0.739,100,8.33,rain,0,0,,20.2,72.8,1008,78.1,23.9,159.7,13.6,6,,2020-04-28T05:35:00,2020-04-28T20:46:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-04-29,10.5,5.1,7.5,10.5,3.8,6.1,3.7,78,0.583,100,4.17,rain,0,0,50,21.4,101.1,1000.3,90.3,21.9,73,6.3,3,,2020-04-29T05:32:42,2020-04-29T20:48:53,0.22,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999,E8716"
edinburgh,2020-04-30,11.9,3.4,7.6,11.9,1.9,6.8,5.9,89.6,2.278,100,8.33,rain,0,0,,23.6,61.9,990.3,67.2,14.3,121,10.4,4,,2020-04-30T05:30:26,2020-04-30T20:50:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-05-01,15.2,5.4,9.5,15.2,5.4,9.2,5.3,77.8,0.03,100,4.17,rain,0,0,,20.3,280.5,995.2,68.1,21,147.5,12.7,7,,2020-05-01T05:28:11,2020-05-01T20:52:54,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-05-02,16,6.2,10.8,16,4.7,10.1,4.7,68.6,0.019,100,4.17,rain,0,0,,18.9,330.2,1007.7,67.2,25.3,155,13.4,7,,2020-05-02T05:25:57,2020-05-02T20:54:54,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999"
edinburgh,2020-05-03,12.4,5,9.4,12.4,3.9,8.6,6.2,80.8,0,0,0,,0,0,,21.7,66.5,1016.5,53.5,18.9,138.6,12.1,5,,2020-05-03T05:23:45,2020-05-03T20:56:54,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-04,12.2,5,8.8,12.2,3.2,7,5.2,79.4,1.148,100,12.5,rain,0,0,,21.9,63.6,1023.5,65.6,17.4,109.7,9.5,7,,2020-05-04T05:21:35,2020-05-04T20:58:54,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999"
edinburgh,2020-05-05,12.4,-0.6,7,12.4,-1.4,6.6,3.1,78.4,0,0,0,,0,0,,23.1,48.4,1025.2,35.7,20.8,213,18.2,8,,2020-05-05T05:19:26,2020-05-05T21:00:53,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-06,16.6,0.2,9.2,16.6,0.2,9,2.1,66.2,0.006,100,4.17,rain,0,0,,17.7,45.1,1025.5,42.1,21.3,251.7,21.7,8,,2020-05-06T05:17:18,2020-05-06T21:02:51,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999"
edinburgh,2020-05-07,18.5,1.3,11.2,18.5,1.3,11.2,4.9,67.2,0.013,100,4.17,rain,0,0,50,21.8,243.5,1020.2,40.3,21.4,157.9,13.5,5,,2020-05-07T05:15:12,2020-05-07T21:04:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-08,18.2,9.1,14,18.2,7.9,13.9,8.4,70.4,0.006,100,4.17,rain,0,0,,19.1,262.8,1016.2,69.3,20.7,187.8,16.2,8,,2020-05-08T05:13:08,2020-05-08T21:06:46,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL,E8716"
edinburgh,2020-05-09,20.7,5,13.6,20.7,5,13.4,8.8,75.5,0,0,0,,0,0,,27.3,290.2,1013.6,71.4,20.4,153.4,13.3,5,,2020-05-09T05:11:06,2020-05-09T21:08:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999,E8716"
edinburgh,2020-05-10,8.9,3.1,6.4,5.4,0.3,2.6,0.5,68.1,5.499,100,8.33,rain,0,0,48.2,28.9,50.6,1020.6,70.8,19.1,176.8,15.2,9,,2020-05-10T05:09:05,2020-05-10T21:10:39,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999"
edinburgh,2020-05-11,11.8,0,6.6,11.8,-1.9,5.2,-3.1,52.8,0,0,0,,0,0,,13.1,330.2,1026.4,62.2,23.4,247.8,21.2,8,,2020-05-11T05:07:07,2020-05-11T21:12:34,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999,F6053"
edinburgh,2020-05-12,13.9,3.8,7.8,13.9,0.9,5.9,1.5,67.1,1.84,100,8.33,rain,0,0,52,27.5,293,1019.3,61.2,21,211.1,18.1,8,,2020-05-12T05:05:10,2020-05-12T21:14:28,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999"
edinburgh,2020-05-13,9.8,1.1,5.9,9.3,-0.4,4.4,-1.9,59,1.876,100,4.17,rain,0,0,,16.2,30.4,1021.8,69.3,23.9,188.7,16.2,7,,2020-05-13T05:03:15,2020-05-13T21:16:22,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999"
edinburgh,2020-05-14,13.8,-1.4,7.8,13.8,-4.5,6.7,1.8,67.3,0,0,0,,0,0,38.9,22.9,263.8,1022.6,53.1,25,214.5,18.3,7,,2020-05-14T05:01:22,2020-05-14T21:18:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL,E8716"
edinburgh,2020-05-15,14.1,5,9.9,14.1,2.5,8.9,3.4,65.8,0.006,100,4.17,rain,0,0,51.8,21.8,267.2,1022.6,64.8,23.2,181.9,15.6,6,,2020-05-15T04:59:32,2020-05-15T21:20:05,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-16,14.8,7.1,11,14.8,4.4,9.9,5.3,69.1,0.007,100,4.17,rain,0,0,50,28.3,256.4,1020.3,76.4,24.3,167.3,14.6,7,,2020-05-16T04:57:44,2020-05-16T21:21:55,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-17,13.9,9.9,11.9,13.9,7.1,11.5,9.1,83.2,0.395,100,8.33,rain,0,0,55.4,31.9,241.1,1017.6,82,20.6,122.5,10.6,4,,2020-05-17T04:55:58,2020-05-17T21:23:44,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-18,15,10.2,12.5,15,10.2,12.5,10,85.1,2.126,100,8.33,rain,0,0,57.6,28.6,244.9,1016.5,85.1,19.3,119.8,10.4,4,,2020-05-18T04:54:14,2020-05-18T21:25:32,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-19,17.7,11.3,14.5,17.7,11.3,14.5,11.9,85.2,1.932,100,12.5,rain,0,0,46.4,25.8,252.9,1018.6,78.7,18.7,139,11.9,5,,2020-05-19T04:52:33,2020-05-19T21:27:18,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999"
edinburgh,2020-05-20,22.8,13.1,17.4,22.8,13.1,17.4,10.1,65.9,0,0,0,,0,0,,18.5,244.9,1018.5,42.3,21.3,261.5,22.4,8,,2020-05-20T04:50:54,2020-05-20T21:29:03,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-21,18.2,5.6,13,18.2,4.6,12.9,6.4,65.2,0.037,100,4.17,rain,0,0,,21.7,261.5,1016.3,55.4,22.8,219.7,18.9,9,,2020-05-21T04:49:18,2020-05-21T21:30:46,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03155099999,03160099999"
edinburgh,2020-05-22,15.8,11.9,13.8,15.8,11.9,13.8,7.9,68,2.518,100,12.5,rain,0,0,81.5,48.5,209.7,1001.5,58.1,14,218.9,18.7,7,,2020-05-22T04:47:44,2020-05-22T21:32:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,03160099999,EGQL"
edinburgh,2020-05-23,11.9,8.9,10.7,11.9,4.3,9.8,6.7,76.7,2.314,100,16.67,rain,0,0,81.4,55.9,235.4,1005.6,73.3,12.7,170.2,14.5,7,,2020-05-23T04:46:13,2020-05-23T21:34:07,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03144099999,E4719,03158099999,03166099999,03171099999,EGPH,03155099999,03160099999,F6053"
edinburgh,2020-05-24,15.5,9.8,12.6,15.5,6.4,12.3,9.2,80.1,0.195,100,12.5,rain,0,0,57.6,30.7,252.6,1022.6,66.4,16.9,156,13.5,5,,2020-05-24T04:44:45,2020-05-24T21:35:46,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-05-25,17.8,4.6,12.6,17.8,4.6,12.4,7.2,72.2,0,0,0,,0,0,55.4,32.5,222.2,1030.7,35,19.5,225.3,19.4,9,,2020-05-25T04:43:19,2020-05-25T21:37:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-05-26,18.6,10.3,14.6,18.6,10.3,14.6,7.6,64.9,0.013,100,4.17,rain,0,0,,23.7,259,1034,52.9,18.1,285.8,24.5,9,,2020-05-26T04:41:57,2020-05-26T21:38:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-05-27,18.1,7,12.8,18.1,5.4,12.3,6,65.3,0,0,0,,0,0,,19.2,9,1037,56.7,18.3,279.2,24.1,9,,2020-05-27T04:40:37,2020-05-27T21:40:28,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-05-28,24,8.7,17.3,24,8.7,17.3,9.7,63.3,0,0,0,,0,0,,17.3,276.5,1032.5,54.7,23,269.5,23.3,8,,2020-05-28T04:39:21,2020-05-28T21:41:58,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-05-29,23.8,9.3,17.6,23.8,9.3,17.6,11.1,68.3,0,0,0,,0,0,,20.2,37.9,1026.8,61.1,23,264.3,22.7,8,,2020-05-29T04:38:08,2020-05-29T21:43:25,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-05-30,22.2,9.2,15.7,22.2,8.9,15.7,8.7,66.7,0,0,0,,0,0,50,23.2,73.7,1025.1,45.6,24.5,281,24.2,9,,2020-05-30T04:36:57,2020-05-30T21:44:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-05-31,17.4,7.1,13.4,17.4,7.1,13.2,9.1,76,0,0,0,,0,0,,24.7,54.3,1026.4,38.9,22.5,284.6,24.5,8,,2020-05-31T04:35:51,2020-05-31T21:46:13,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-06-01,22,6.1,15.1,22,6.1,15.1,9.1,71.5,0,0,0,,0,0,,19.1,39.7,1026.3,36.8,20.5,275,23.9,9,,2020-06-01T04:34:47,2020-06-01T21:47:33,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999"
edinburgh,2020-06-02,23.7,9.1,15.3,23.7,9.1,15.3,10,73.7,1.82,100,4.17,rain,0,0,,22.5,1.2,1020.1,56,23.2,158.5,13.7,7,,2020-06-02T04:33:47,2020-06-02T21:48:50,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-06-03,13.8,8.9,10.9,13.8,6.2,10.1,6.7,76.4,10.349,100,12.5,rain,0,0,,22.9,50,1015.6,78.5,25.2,118.8,10.2,4,,2020-06-03T04:32:50,2020-06-03T21:50:05,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-06-04,13.9,6.9,9.3,13.9,5.3,8.9,6.8,84.9,1.092,100,12.5,rain,0,0,,23.2,55.7,1003.9,69.5,22.8,138.2,12.1,8,,2020-06-04T04:31:57,2020-06-04T21:51:16,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPF,EGPH,03162099999,03155099999,EGQL,E8716"
edinburgh,2020-06-05,13,6.2,9.1,13,3.2,7.8,4.5,74.7,1.17,100,12.5,rain,0,0,63,28.1,278.6,993.9,62,24.3,206.9,17.7,8,,2020-06-05T04:31:07,2020-06-05T21:52:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03162099999,03155099999,F6053"
edinburgh,2020-06-06,16.4,7.9,11.9,16.4,4.6,11.2,7.1,73.3,3.032,100,12.5,rain,0,0,51.8,22.2,3.4,995.1,62.7,24.6,232.3,19.8,9,,2020-06-06T04:30:21,2020-06-06T21:53:31,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-06-07,14.6,8.8,11.9,14.6,6.7,11.6,7.1,73,0.692,100,4.17,rain,0,0,,23.7,43.6,1009.8,73.9,23.5,130.5,11.3,4,,2020-06-07T04:29:39,2020-06-07T21:54:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-06-08,14.2,7.7,10.8,14.2,5.5,10,3.3,60.6,0,0,0,,0,0,,16.1,64,1020.1,79.1,23,227.3,19.6,8,,2020-06-08T04:29:00,2020-06-08T21:55:32,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
edinburgh,2020-06-09,15.7,9.2,11.8,15.7,8.8,11.7,7.4,75.1,0.89,100,8.33,rain,0,0,,17.4,255.1,1018.7,82.4,20.1,112.4,9.6,3,,2020-06-09T04:28:25,2020-06-09T21:56:28,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03144099999,03158099999,E4719,03166099999,03171099999,EGPH,03155099999"
